"gene_name","EnsemblID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"METTL8","ENSG00000123600",1699.14476616295,0.15291804391158,0.084847878470592,1.80226125470634,0.071504311358941,0.271168293579762
"GTF3C3","ENSG00000119041",2754.3945617594,0.0936352341084077,0.0519645820243627,1.80190488330125,0.0715603718006652,0.271286640467876
"CNKSR3","ENSG00000153721",548.746114637802,-0.203239401809836,0.112796997952545,-1.80181569987653,0.0715744067920193,0.271286640467876
"ZFP1","ENSG00000184517",395.598506981339,-0.230642350904819,0.128016967442633,-1.80165454245879,0.0715997742092299,0.271309084673323
"SIX5","ENSG00000177045",619.682755642592,0.187949969822677,0.104357630887761,1.80101798233444,0.0717000456979522,0.271467852802667
"LBH","ENSG00000213626",1403.45873789058,-0.171496959738037,0.0952198964934711,-1.80106223650218,0.0716930710248259,0.271467852802667
"C8orf58","ENSG00000241852",427.569434735982,0.206807983914274,0.114817356169499,1.8011909593962,0.0716727868275532,0.271467852802667
"ATF1","ENSG00000123268",749.607460997595,-0.212746608633385,0.118142486345144,-1.80076291954667,0.0717402556764714,0.271546404557278
"KIAA1549L","ENSG00000110427",1930.53437203545,0.139487301940927,0.0775018011784862,1.79979432503367,0.0718931203802423,0.271955326974809
"SLC40A1","ENSG00000138449",267.85699812722,-0.267094058657121,0.148415039578616,-1.79964280854192,0.0719170570041012,0.271955326974809
"RAB30-DT","ENSG00000246067",290.434453407117,-0.254217045790237,0.141264294657421,-1.79958457589539,0.0719262583527126,0.271955326974809
"ENSG00000293600","ENSG00000293600",1654.23025672604,0.113585895024055,0.0631145724205942,1.79967780288713,0.071911528006562,0.271955326974809
"GSS","ENSG00000100983",2843.65493458941,0.0989218388754748,0.0549824340187554,1.79915350494907,0.0719944019278281,0.27213922939503
"SOX21","ENSG00000125285",36.6569661692432,-0.695939304957887,0.386894283153249,-1.79878415179949,0.0720528312273779,0.272202077704084
"XPO4","ENSG00000132953",2169.33034403009,0.105238455203586,0.0585087649301696,1.7986784600425,0.072069558130654,0.272202077704084
"CCDC150","ENSG00000144395",325.67053223037,0.22927372080047,0.127450729743127,1.79892042409301,0.0720312693048199,0.272202077704084
"SUSD6","ENSG00000100647",471.610492893156,0.204244297699053,0.113601057205311,1.79790842377393,0.0721915210021867,0.272515178848082
"SHISA3","ENSG00000178343",1473.61694069438,-0.135165966729178,0.0751745693770876,-1.79802781511344,0.0721726000359046,0.272515178848082
"AAK1","ENSG00000115977",2250.14691177281,0.141600825410034,0.0787946805002474,1.79708610417665,0.072321951386016,0.272933693734838
"HEATR5A","ENSG00000129493",1172.29865954545,-0.155695342299223,0.0866548938141843,-1.79672878756372,0.0723786864671558,0.27307394093828
"UBTD2","ENSG00000168246",948.356449432823,-0.167546506861174,0.0932869654877957,-1.79603341136756,0.0724892034448584,0.273416968494908
"SLC35F6","ENSG00000213699",2416.85118993272,0.108565360945605,0.0604539809749618,1.79583476877346,0.0725207993087818,0.273462214042196
"ACAA1","ENSG00000060971",1421.32748641659,-0.132808127203723,0.07400950226298,-1.79447399513393,0.0727375456772191,0.273496262588946
"DARS2","ENSG00000117593",4155.80668900275,-0.0764972322734094,0.0426305131659048,-1.7944243827351,0.0727454580323667,0.273496262588946
"ZNF160","ENSG00000170949",262.506371300531,0.315918604248128,0.176011155154901,1.79487830740102,0.0726730908299525,0.273496262588946
"TMEM39A","ENSG00000176142",819.571621105595,0.149600127065873,0.0833505501673255,1.79483070916212,0.0726806764401497,0.273496262588946
"TSHZ1","ENSG00000179981",335.193718842694,-0.229567796253875,0.127924405740275,-1.79455823871457,0.0727241118361907,0.273496262588946
"MAP3K15","ENSG00000180815",169.719643823906,-0.333471444982564,0.185820927517567,-1.79458497725472,0.0727198484190033,0.273496262588946
"RPL18AP3","ENSG00000213442",58.5020944202288,-0.568686524628315,0.316721340275817,-1.795542176391,0.0725673592510876,0.273496262588946
"OTUD7B","ENSG00000264522",1077.72580421784,-0.135040476609571,0.0752329332997891,-1.79496492674903,0.0726592881875674,0.273496262588946
"LINC01836","ENSG00000267530",189.054341733503,0.303537432457041,0.16906866273473,1.79535005214593,0.0725979451030725,0.273496262588946
"ZNF8-DT","ENSG00000268516",164.48201046452,-0.345400257568981,0.192472035254785,-1.79454774877689,0.0727257844957417,0.273496262588946
"TRABD2B","ENSG00000269113",76.9677366578855,-0.491545398064889,0.273826886296583,-1.79509545141048,0.0726384933628393,0.273496262588946
"DNAJC21","ENSG00000168724",1495.73004690223,0.129848404019938,0.072375399223145,1.79409585872673,0.0727978699440141,0.273545887815482
"SMIM11","ENSG00000205670",239.324519560992,0.986168997274252,0.549674441832725,1.79409650917399,0.0727977661427338,0.273545887815482
"PLCG2","ENSG00000197943",384.378637848942,0.227874559273027,0.127055062185903,1.79351027304688,0.0728913694794783,0.273823475222854
"SLC25A35","ENSG00000125434",317.200430583767,0.228930368885381,0.1276553940173,1.79334661608076,0.0729175178904871,0.273847970284812
"REL","ENSG00000162924",885.158055620624,-0.191877170612218,0.10702602149544,-1.79280858926811,0.073003535619475,0.274097235996479
"ZNF529","ENSG00000186020",117.66173560957,0.405109699372929,0.225996158780925,1.79255126086294,0.0730447056718057,0.27417802893006
"ASL","ENSG00000126522",606.672073109253,0.17108467792901,0.0954549008231016,1.79230900093926,0.0730834822721285,0.274249796842587
"METTL17","ENSG00000165792",1901.44156499011,0.103274987188024,0.057627135783951,1.79212424464771,0.0731130660466403,0.274287038849886
"UCHL5","ENSG00000116750",2310.12440706703,-0.116682000016986,0.065118122314393,-1.79185142123172,0.0731567693292214,0.274377216580994
"ZNF384","ENSG00000126746",1796.76343820572,0.126264991980045,0.0704838070183484,1.79140425753643,0.0732284462094851,0.274498463598801
"IFITM3","ENSG00000142089",115.046408149276,-0.436774620790847,0.243813123185585,-1.79143195855944,0.0732240042812346,0.274498463598801
"ZNF335","ENSG00000198026",854.927183472311,0.142810894363419,0.0797688504979353,1.79030904258944,0.0734042433832568,0.275083535773086
"GCNA","ENSG00000147174",56.3242867506945,0.538600066542627,0.300896928963632,1.78998193300845,0.0734568158979208,0.275206631419922
"CAMSAP3","ENSG00000076826",186.487551927673,-0.299764566914796,0.167531180718965,-1.78930611978228,0.0735655290263852,0.275318203051536
"GPR155","ENSG00000163328",76.8399101631255,0.535320844210787,0.299154854880796,1.78944394676161,0.0735433471346204,0.275318203051536
"SMARCC1","ENSG00000173473",4268.84029587264,-0.0769406276600895,0.0429979076947606,-1.7894039916148,0.0735497769580133,0.275318203051536
"ENSG00000290723","ENSG00000290723",79.432391138096,0.57262916296805,0.319996500405395,1.78948570450802,0.073536627717294,0.275318203051536
"CACNG8","ENSG00000142408",607.271798770102,0.216491933632017,0.121004142789935,1.78912827809417,0.0735941589748687,0.275351489948342
"THG1L","ENSG00000113272",980.29891239209,-0.14325502930986,0.0800949090247248,-1.78856597821515,0.0736847411048277,0.2755426180366
"PFKFB4","ENSG00000114268",244.975922846333,-0.385533536353538,0.215542610701297,-1.78866505838058,0.0736687734486665,0.2755426180366
"AGTRAP","ENSG00000177674",1078.19051259483,0.133516661377351,0.0746569424285212,1.78840248521006,0.0737110956547692,0.275567311515364
"KRT18","ENSG00000111057",43856.4129480779,-0.0683608959028385,0.0382343132868024,-1.78794621967057,0.0737846849722682,0.27576853060088
"TM4SF18","ENSG00000163762",1464.56484748969,-0.12687111758963,0.0709747152043467,-1.78755373972758,0.0738480346045207,0.275931381575327
"ABCC4","ENSG00000125257",3066.76123469142,-0.117154867904353,0.0655444592239511,-1.78741070246777,0.0738711330993912,0.275943788220269
"CLSTN1","ENSG00000171603",3837.30003403999,0.0879241634060266,0.0492026511540731,1.78698020012582,0.0739406887831996,0.276129681451606
"NRF1","ENSG00000106459",652.978881151928,-0.186861308061321,0.104576597888206,-1.78683674774999,0.0739638780795154,0.276142367397752
"COL3A1","ENSG00000168542",3086.65859802942,-0.280112182719125,0.15678108979493,-1.78664520756625,0.0739948501118175,0.276184095441433
"WDR37","ENSG00000047056",467.638314274092,0.21187235709312,0.118603061300057,1.78639872167464,0.0740347224595701,0.276259012504927
"IL6ST","ENSG00000134352",8830.95651953584,0.0657670079395405,0.0368253369348145,1.78591734424471,0.0741126422561863,0.276475824801687
"PRRC1","ENSG00000164244",2696.37446093954,-0.133540337534417,0.0748011663563386,-1.78527079241326,0.0742174040313379,0.276720470092475
"CYP4F11","ENSG00000171903",1265.83444961334,0.162760382617926,0.091168609545211,1.78526779589868,0.0742178898427494,0.276720470092475
"CCAR2","ENSG00000158941",5395.2318045504,0.102681964460327,0.0575272438865101,1.78492758427464,0.0742730637211528,0.276852200116891
"AP1M1","ENSG00000072958",1905.88251050955,0.10070513078091,0.0564452502528339,1.78412054743001,0.0744040791323956,0.276893055964027
"DMAC1","ENSG00000137038",1238.8820175958,-0.15020218335648,0.0841909802564757,-1.78406502571784,0.0744130995376963,0.276893055964027
"MED22","ENSG00000148297",1029.41623503498,0.147453572536836,0.0826531431391789,1.78400441818092,0.0744229472380377,0.276893055964027
"GABRB3","ENSG00000166206",4123.61399808796,-0.0985477555489781,0.0552380557248538,-1.78405547146435,0.0744146518717029,0.276893055964027
"EXO1","ENSG00000174371",1826.96485507496,-0.130846829855947,0.0733235496173514,-1.78451303215391,0.0743403390835915,0.276893055964027
"LINC01322","ENSG00000244128",40.3873446265256,0.617241082845888,0.345894868465467,1.78447597555935,0.0743463552163684,0.276893055964027
"ZNF488","ENSG00000265763",522.974764215414,0.181849317143142,0.101919170223916,1.7842503696176,0.0743829908932193,0.276893055964027
"NUP107","ENSG00000111581",4223.35333411582,-0.0811963052656361,0.0455210279128143,-1.78370983671876,0.0744708269136798,0.276966697904981
"PWP2","ENSG00000241945",135.915041975734,-0.444437424424413,0.249174623703425,-1.78363838908972,0.0744824434159612,0.276966697904981
"CENPI","ENSG00000102384",1659.63307422547,-0.130263707029903,0.0730643206067481,-1.78286345439408,0.0746085333657,0.277361646021382
"TESC","ENSG00000088992",1448.44376027157,-0.136667081042873,0.076663602325726,-1.78268535389461,0.0746375368031843,0.277395555002138
"URGCP","ENSG00000106608",1211.35125499805,0.129644236936466,0.0727371645040573,1.78236583485783,0.0746895931520751,0.277487267805929
"ENSG00000291072","ENSG00000291072",669.110170736716,0.185530990951007,0.10409698503307,1.78228976460814,0.074701990960369,0.277487267805929
"RPRD1A","ENSG00000141425",2248.81171389221,-0.10184690303744,0.0571698697196279,-1.78147866239536,0.0748342876581865,0.277759731153609
"C19orf33","ENSG00000167644",1848.7725949669,0.126779888004112,0.071157924492572,1.78166927869498,0.0748031795577542,0.277759731153609
"SRPRA","ENSG00000182934",2836.7089368109,0.0903155118016953,0.0506970727197134,1.78147389891757,0.0748350651810792,0.277759731153609
"SMAD5","ENSG00000113658",2107.91726128979,-0.169103862969746,0.0949379620540474,-1.78120384418486,0.0748791558961861,0.277849463580742
"CHRNA7","ENSG00000175344",102.026425183193,0.518562586136123,0.29115283032794,1.78106661560542,0.0749015687649891,0.277858731031409
"GMNN","ENSG00000112312",1519.17782897155,-0.11891772983124,0.066781650842624,-1.78069467182652,0.0749623440638181,0.277936387025881
"H2AJ","ENSG00000246705",2225.64014233016,0.120016999673002,0.0673978472510937,1.78072452708873,0.0749574642531502,0.277936387025881
"LINC00680","ENSG00000290555",227.101408517794,0.289366411942489,0.162513128318433,1.78057252934972,0.0749823108228987,0.277936557014103
"ERMAP","ENSG00000164010",192.817244885615,0.32112309567182,0.180396994583537,1.78009116179104,0.0750610427742048,0.278080634303161
"NOC4L","ENSG00000184967",1308.4307017278,0.121991001579848,0.0685271001180879,1.78018625287849,0.0750454844317505,0.278080634303161
"TMEM219","ENSG00000149932",1223.68341242428,-0.137018834267346,0.076999131964907,-1.77948544056046,0.0751602097790662,0.278374103222069
"KCTD3","ENSG00000136636",2549.60299603162,-0.105513856964106,0.0593116989370096,-1.77897208906736,0.0752443379898999,0.278544760821944
"NACC1","ENSG00000160877",3169.79897143404,0.0829042711459632,0.0466026450967033,1.77896063568778,0.0752462158499073,0.278544760821944
"MAP3K2","ENSG00000169967",2526.5700782996,0.105808299780677,0.0594921373305946,1.77852577715784,0.0753175421929528,0.278692781267587
"SETD2","ENSG00000181555",2437.5236558708,0.100690532471064,0.0566162742770693,1.77847330571955,0.07532615239106,0.278692781267587
"ZNF619","ENSG00000177873",216.694696203682,-0.270884878491437,0.152362108836073,-1.77790187180254,0.0754199727587627,0.278965922568997
"CDC42EP3","ENSG00000163171",1114.40803779175,-0.140811620278795,0.0792082723740684,-1.7777388151303,0.0754467615586563,0.278991046187748
"CIAPIN1","ENSG00000005194",2779.48638213578,-0.087184807237668,0.049062214459932,-1.77702552152166,0.0755640408429961,0.27930523483967
"ZNF692","ENSG00000171163",582.974252821314,0.213844471648236,0.120341614962037,1.77697857649405,0.0755717647304871,0.27930523483967
"ZNF875","ENSG00000181666",675.385194682319,0.167584370208767,0.09432321694778,1.7767032935438,0.075617070132662,0.279398665913903
"CDK20","ENSG00000156345",199.72266924509,0.321697134813411,0.181084303266821,1.77650480472293,0.0756497506943611,0.279445412149252
"TMSB10","ENSG00000034510",42241.6194958699,-0.102943812453621,0.0579719298684846,-1.77575272527859,0.0757736828105532,0.27960709404201
"PLXNB1","ENSG00000164050",580.808917775396,0.200904813732191,0.11312388553953,1.77597165067307,0.0757375899021247,0.27960709404201
"CFAP44","ENSG00000206530",554.634288698725,-0.58966593132789,0.332006594645774,-1.77606692408329,0.0757218871317463,0.27960709404201
"LBX2-AS1","ENSG00000257702",107.764525654578,-0.400978244381197,0.225803979680449,-1.7757802362414,0.0757691464732581,0.27960709404201
"OAT","ENSG00000065154",2616.59366349738,-0.096242837788474,0.054212708100331,-1.77528186952694,0.0758513575124853,0.279653986464877
"RHOA","ENSG00000067560",12962.7601546407,0.0637253176993499,0.0359054225176973,1.7748104110999,0.0759291967150772,0.279653986464877
"ANXA13","ENSG00000104537",58.4250030946107,-0.523114605158419,0.294695797960633,-1.77510031964656,0.0758813242308541,0.279653986464877
"COL7A1","ENSG00000114270",6275.24074564873,0.140597393941935,0.0792152857006695,1.77487706694904,0.0759181876800627,0.279653986464877
"VGF","ENSG00000128564",323.601030234872,-0.26150578511242,0.147312789715084,-1.77517366698571,0.0758692163178862,0.279653986464877
"MTF2","ENSG00000143033",883.297597627448,-0.153258730427795,0.0863487914688444,-1.77487985437634,0.075917727330461,0.279653986464877
"UBALD2","ENSG00000185262",372.19421321439,-0.379174532313125,0.213643460956788,-1.77480055141879,0.0759308252735093,0.279653986464877
"SH3BGR","ENSG00000185437",34.5449711232666,-0.906322717041143,0.510689455145479,-1.77470419236082,0.0759467427404973,0.279653986464877
"KAZALD1","ENSG00000107821",167.972290592663,0.323468789002897,0.182325993181282,1.7741232797305,0.0760427608670269,0.279933667445055
"EPB41L5","ENSG00000115109",2157.84226086508,-0.136445995083261,0.0769210998510896,-1.77384352729491,0.0760890360193359,0.280030132034232
"PPIEL","ENSG00000291129",195.618006818692,0.309127690730973,0.174304637080105,1.77349091744993,0.0761473955768311,0.280171008198298
"TM9SF3","ENSG00000077147",8583.17519667143,0.0655971933931552,0.0369903109764058,1.77336150093456,0.0761688241321532,0.280175964748695
"PARP4","ENSG00000102699",3816.91016266858,0.0814864388357347,0.045955980416026,1.77314112544356,0.0762053248311343,0.28023634476647
"PRMT5","ENSG00000100462",6640.7228316181,-0.0754458269058959,0.0425637515006588,-1.77253705902141,0.0763054492517538,0.28048205296552
"ATG101","ENSG00000123395",1820.46869160377,0.12753174251502,0.0719553116258546,1.77237426443438,0.0763324509109862,0.28048205296552
"SNHG9","ENSG00000255198",122.039687902211,-0.413933219005282,0.233537919946784,-1.77244543027361,0.0763206461463635,0.28048205296552
"PSMD8","ENSG00000099341",8658.42750510366,0.068316542777425,0.0385536164147888,1.7719879256572,0.0763965615541078,0.280569841222141
"THYN1","ENSG00000151500",398.367830866305,-0.223564075311702,0.126163933315837,-1.77201256679303,0.0763924711922255,0.280569841222141
"MT-ATP8","ENSG00000228253",29344.3387099971,-0.291882134303972,0.164738587771588,-1.77178970787748,0.0764294716667327,0.280616839130067
"MARCKS","ENSG00000277443",1762.47035259451,-0.106057767470517,0.0598851615299105,-1.77101914332393,0.0765575184015908,0.28101302203078
"CYTH3","ENSG00000008256",1136.22869048541,0.128865567260076,0.0727712300199568,1.7708312368052,0.076588769834695,0.281053791881553
"MAPK9","ENSG00000050748",1874.17784052047,0.105897743414573,0.0598244849579724,1.77014049496569,0.0767037390890197,0.281270114718296
"ZNF594","ENSG00000180626",188.936763114467,-0.416306850981809,0.235186500438518,-1.77011371913601,0.0767081985739045,0.281270114718296
"TMEM116","ENSG00000198270",269.936436534979,-0.285621315364338,0.161339051515183,-1.77031730806636,0.0766742963680299,0.281270114718296
"MAP10","ENSG00000212916",52.8613040328205,0.593309406407668,0.335248101049881,1.76976216882252,0.0767667684986924,0.281410918048806
"SPAG7","ENSG00000091640",1675.14821946871,-0.119181386277991,0.0673532100695135,-1.76949823408545,0.0768107652146187,0.281435400612544
"HKDC1","ENSG00000156510",1171.06037126449,0.157861475027697,0.0892134791089296,1.76948008982979,0.0768137905341575,0.281435400612544
"PABPC1","ENSG00000070756",31842.6378468383,-0.0772653380208905,0.0436759266993706,-1.76906007175811,0.0768838502591031,0.281530675930017
"NUP50","ENSG00000093000",2565.863107182,-0.124902487990732,0.0706094032727483,-1.76892144957324,0.0769069841025892,0.281530675930017
"PALLD","ENSG00000129116",7630.4091895591,-0.131126680735469,0.0741365019262761,-1.76871955552834,0.0769406871646469,0.281530675930017
"CASZ1","ENSG00000130940",118.662596671592,0.371839181211428,0.210227556798113,1.76874614762571,0.0769362473404614,0.281530675930017
"LAMP1","ENSG00000185896",4208.20447132331,0.0915472475346197,0.0517457394302503,1.76917459374639,0.0768647426350222,0.281530675930017
"ARLN","ENSG00000164096",1085.32584580731,-0.133168220901198,0.0753196287113543,-1.76804138814246,0.0770539847754913,0.28187131504658
"PPIL2","ENSG00000100023",1580.92962656009,0.111168874062786,0.0628908913495253,1.76764666038757,0.0771199922980204,0.2819679606196
"CDK12","ENSG00000167258",5402.51075118144,0.0865420632747799,0.0489590531062035,1.76764168798465,0.0771208240914847,0.2819679606196
"ZNF865","ENSG00000261221",454.376518181523,0.201101964955028,0.113778415580752,1.76748783087334,0.077146565228729,0.281988178693012
"NBPF10","ENSG00000271425",414.502762394579,0.276913609899012,0.156686808433444,1.76730646738929,0.0771769173231965,0.282025235854698
"TAF12","ENSG00000120656",715.883588620652,-0.162548931277838,0.0919821124072376,-1.76717980294012,0.0771981210287506,0.282028851687124
"MTSS1","ENSG00000170873",63.0963447761078,-0.693456469033805,0.39258623729625,-1.76637997758061,0.0773321219288133,0.282444441138954
"TGFBR2","ENSG00000163513",2989.25503059999,-0.0854628535502577,0.0483879531549788,-1.7662010475321,0.0773621253826171,0.282480076770027
"TCTA","ENSG00000145022",481.311637061003,0.194502667083779,0.110135748757438,1.76602664691689,0.0773913784556288,0.28251295452981
"TMEM128","ENSG00000132406",392.019582913613,-0.205512463438251,0.116400306122953,-1.76556634843528,0.0774686298667518,0.282573156575404
"ZDHHC24","ENSG00000174165",697.760975615667,0.171750242889701,0.0972770638645119,1.76557798998658,0.0774666753034143,0.282573156575404
"ANKRD13B","ENSG00000198720",785.894546679312,0.160885878055689,0.0911234806632321,1.76558091157952,0.0774661847875981,0.282573156575404
"ZNF839","ENSG00000022976",463.591064247596,0.189361557131541,0.107286276780262,1.76501191778125,0.0775617627710373,0.282838921636569
"DHX40","ENSG00000108406",3696.07150432882,-0.0812765546906632,0.0460537513088592,-1.76481942036779,0.0775941196845596,0.282882978269918
"HDX","ENSG00000165259",79.6263783136559,-0.466901414648068,0.264616134392641,-1.76444802097847,0.0776565793240563,0.283036727985693
"BCR","ENSG00000186716",1125.23316996441,-0.152279067445032,0.0863171035430522,-1.76418185034534,0.0777013674311954,0.283126006372431
"U2AF2","ENSG00000063244",9857.86766362854,0.0620889710009456,0.0352194910156014,1.76291505670657,0.0779148171952122,0.283829642169086
"SKP2","ENSG00000145604",1200.25187179238,-0.125773821924689,0.0713744894975336,-1.7621677270145,0.0780409630808832,0.284140792511608
"TOGARAM1","ENSG00000198718",651.188932642645,0.224399081735568,0.12733517657033,1.76227094334477,0.0780235307385584,0.284140792511608
"CENPU","ENSG00000151725",1044.47265809598,-0.153841291414705,0.0873115578464,-1.76198083288521,0.0780725359465225,0.28418158662298
"RB1","ENSG00000139687",1516.59327010674,0.13993221773457,0.0794576757469494,1.76109125291074,0.078222959275747,0.284654858585087
"EFEMP2","ENSG00000172638",31.8644890681575,0.776946338841339,0.441355467545124,1.76036414177175,0.0783460851279388,0.285028573586702
"RNGTT","ENSG00000111880",1291.18675070347,-0.122745784479091,0.0697396941756104,-1.76005624816774,0.0783982700170392,0.285144072804414
"TLE4","ENSG00000106829",504.310912131447,0.239824349540138,0.136273023765198,1.75988132437247,0.0784279304522294,0.285177608983452
"NSUN4","ENSG00000117481",700.081428053776,0.162626973422548,0.0924278058502763,1.75950269430811,0.0784921630169627,0.285336805214347
"PXDN","ENSG00000130508",323.077471714641,0.270803540223369,0.153977173793877,1.75872522888284,0.0786241900779587,0.285667890616583
"R3HDM4","ENSG00000198858",807.23864034398,-0.159611163178797,0.0907534415579118,-1.75873399883073,0.0786226997822169,0.285667890616583
"PSMD12","ENSG00000197170",4874.30104940694,0.0777965300027347,0.0442439200134983,1.758355271843,0.0786870785984899,0.285821952774312
"ATG9A","ENSG00000198925",1907.2654415284,0.102971137743026,0.0585816765527106,1.75773627185925,0.0787923931351126,0.28613000234802
"MAPKAPK2","ENSG00000162889",1633.78462835127,0.108135882287878,0.0615281671986718,1.75750208743765,0.0788322663580079,0.286200307110832
"AMMECR1L","ENSG00000144233",1299.87576087042,0.12559580341684,0.0714838323760775,1.75698195301112,0.0789208853510261,0.286447500628906
"BABAM2","ENSG00000158019",2037.90800706913,-0.103715618398268,0.0590614133174454,-1.75606394382764,0.0790774908160267,0.286941261863512
"NR1H2","ENSG00000131408",1405.88896079894,0.124703049457321,0.0710367239511797,1.75547297962422,0.079178438527857,0.28712667482693
"HLX","ENSG00000136630",84.9066264006503,0.641319773232112,0.365294305779968,1.75562488405829,0.0791524804142654,0.28712667482693
"PLIN2","ENSG00000147872",285.740331269385,0.237452260978602,0.135296546406823,1.75505042282904,0.0792506833535104,0.28712667482693
"LINC01116","ENSG00000163364",225.526989295211,0.292674651323122,0.1667735925224,1.75492202870075,0.0792726456015864,0.28712667482693
"TTC39C","ENSG00000168234",290.049591763884,0.304114298559422,0.173287687474626,1.75496772443196,0.0792648286256395,0.28712667482693
"ENSG00000295602","ENSG00000295602",36.9125890430499,-0.861671532438589,0.490909743819476,-1.75525449084477,0.0792157870144295,0.28712667482693
"ENSG00000306474","ENSG00000306474",109.227259545744,-0.406881193916237,0.231851157513237,-1.75492414305935,0.079272283893349,0.28712667482693
"STK3","ENSG00000104375",834.666972891214,-0.202001072035842,0.115133973360308,-1.7544871087154,0.0793470769106806,0.287321675852016
"GRK3","ENSG00000100077",806.580892355148,0.192174803840987,0.109549233285462,1.7542323033902,0.079390710161224,0.28740508255563
"MGARP","ENSG00000137463",35.9093134881533,-0.689720984160774,0.393261437637777,-1.75384850420055,0.0794564693400488,0.287493947155695
"LARGE2","ENSG00000165905",31.4012243904311,0.792683407173581,0.451954561143053,1.75390066906014,0.079447528945735,0.287493947155695
"MIB1","ENSG00000101752",1870.81571960589,-0.113621481978587,0.0647975069441829,-1.75348539375846,0.0795187245241724,0.287495528520667
"DNAJB4","ENSG00000162616",1168.06919643025,-0.121404276879231,0.0692345546567557,-1.7535214529958,0.0795125404049673,0.287495528520667
"PRR13","ENSG00000205352",6148.01898132656,0.0657131471039761,0.0374720169246646,1.75365919683717,0.0794889210884576,0.287495528520667
"ENSG00000291142","ENSG00000291142",242.976333871312,0.314604319389784,0.179485383700588,1.752813030807,0.0796341056639457,0.287838093840251
"LINC02212","ENSG00000249396",181.476922720489,0.301204867958199,0.171874708031999,1.75246766325922,0.0796934255010035,0.28797790017871
"CEP19","ENSG00000174007",165.898095793752,0.345535275335146,0.197204362761039,1.75216851441489,0.079744835905264,0.288089060214978
"ZNF579","ENSG00000218891",484.501083804895,0.248443994802984,0.14183134814377,1.75168605568879,0.0798278059334784,0.288314146617626
"GINS3","ENSG00000181938",984.624068699954,-0.130527917328936,0.0745573224899985,-1.75070553729241,0.07999664513286,0.288849170003536
"SRPX2","ENSG00000102359",116.392779578294,0.369983818299331,0.211426925936817,1.74993708421934,0.0801291707350434,0.289103229918626
"GCHFR","ENSG00000137880",40.9641646622032,-0.613977652285418,0.350839568968267,-1.75002396135355,0.0801141791716419,0.289103229918626
"SH3RF2","ENSG00000156463",424.352392961971,0.219524811987244,0.125446056518364,1.74995386925621,0.0801262741227226,0.289103229918626
"NIPA1","ENSG00000170113",2180.76616107911,0.0972602358717252,0.0555875489535048,1.74967663987266,0.0801741268065358,0.289190645606202
"ARAF","ENSG00000078061",1554.43545301991,0.113619344287138,0.0649482167935384,1.74938358428405,0.0802247365016719,0.289298403636941
"FGFR3","ENSG00000068078",284.232197577425,-0.300399334752629,0.171759977329399,-1.74894838380496,0.0802999420222448,0.289494778060558
"MTCL3","ENSG00000214338",561.5855773104,0.183911468886273,0.105165121143769,1.74878768631713,0.0803277260853711,0.289520132870859
"AGAP4","ENSG00000188234",224.381778758435,-0.269747438442623,0.154260369653698,-1.74865027905861,0.0803514895384338,0.289530987097166
"FOXRED1","ENSG00000110074",976.479187557785,-0.154746621005787,0.088537414026077,-1.74781049015289,0.0804968482450853,0.289906090818838
"MLLT3","ENSG00000171843",874.991436829338,0.142895159421214,0.0817567472365123,1.74780876504096,0.0804971470636595,0.289906090818838
"DDOST","ENSG00000244038",6811.0021616664,-0.0699690976613347,0.0400354959430252,-1.74767655584705,0.0805200506135533,0.289913740944592
"ENSG00000204745","ENSG00000204745",186.170136778104,-0.328034659984662,0.187744336365005,-1.74724130877061,0.0805954889936348,0.290110490825385
"SLC45A4","ENSG00000022567",899.348863717712,0.199968631851594,0.114493051981652,1.7465569166908,0.0807142260457162,0.290462956355386
"TIMM21","ENSG00000075336",1341.23103989605,-0.167266284082198,0.0958026686953461,-1.74594597791537,0.0808203394496751,0.290470215353392
"HSDL1","ENSG00000103160",1046.34641288086,-0.147247740897039,0.0843206974436522,-1.74628229321085,0.0807619111433839,0.290470215353392
"FBXO3","ENSG00000110429",1292.98964774587,-0.135180911797377,0.0774251298255117,-1.74595654023476,0.0808185039281683,0.290470215353392
"SP3","ENSG00000172845",3316.91253728407,-0.103542336117524,0.0592966397891498,-1.74617544072827,0.0807804709857869,0.290470215353392
"SWI5","ENSG00000175854",678.198990370374,-0.188856990359178,0.108168819153179,-1.74594667703394,0.0808202179556939,0.290470215353392
"SIM2","ENSG00000159263",1089.44181978213,-0.132536920481005,0.0759238566725422,-1.74565579634124,0.0808707804897293,0.290503817219797
"CTR9","ENSG00000198730",2912.85370224205,-0.0937180908191323,0.0536865637269622,-1.74565262354584,0.0808713321446167,0.290503817219797
"NUDT19","ENSG00000213965",1272.29497791947,0.127523411265437,0.0730615450741441,1.74542450664058,0.0809110029069246,0.290571509023787
"COQ7","ENSG00000167186",554.494939184975,-0.187944887154427,0.107687821048211,-1.74527523470167,0.0809369706547463,0.290589967723886
"HMG20B","ENSG00000064961",1136.94600804716,0.121737844129548,0.0697840322781992,1.74449426545361,0.0810729404922077,0.291003258489139
"PIK3CD","ENSG00000171608",482.647218637456,0.201622232597134,0.115622604519322,1.74379597687959,0.081194672264211,0.291365243680625
"APBB1","ENSG00000166313",554.074441455596,0.178458272566364,0.102364037558047,1.74336883170681,0.0812692090521329,0.291557728129431
